Id,Name,UnitOfMeasurement,AddressingId,Quantity
70863,RETENTOR JD AHC11303,14,417,1
70849,ROLAMENTO CONICO KOYO 89448/10,12,418,1
70826,TUBULACAO JD AH215238,12,419,1
70825,PORCA JD H137329,12,197,7
70821,CORREIA LISA GATES B60,12,420,6
70840,ENGRENAGEM STARA 7410-4240-EE,12,421,2
70841,ACOPLAMENTO STARA 7920-4392,12,422,2
70839,ENGATE STARA 6435-3316,13,325,1
70897,FACA CASE 87728905,12,423,129
70947,VALVULA SOLENOIDE VUVS-LT25-M52-MD-G14-F8 FESTO 8035181,12,424,3
71012,PARAFUSO JD 21M7403,12,425,2
70988,CORREIA LISA GATES A84,12,426,3
70983,DISCO SORGO MILHETO 90 F EMBREPARTS A52802,12,427,110
70945,SUPORTE VAME-B10-20-W FESTO 576413,12,424,3
70900,FACA CASE 87470187,12,428,6
70899,FACA CASE 87470186,12,429,6
70938,EMBREAGEM HONDA H0620KVSJ00,14,430,6
70621,PARAFUSO PHILIPS ROSCA SOBERBA 4.8X38MM,12,86,381
70640,CORREIA LISA GATES A86,12,431,3
70687,CORREIA LISA GATES B95,12,432,1
70667,ENGRENAGEM REGULAGEM ZACCARIA 102190080,12,433,3
70668,ROLETE BORRACHA ZX-3 FRISO ZACCARIA 103010036,12,434,4
70584,ROLAMENTO SKF UC207 YAR 207-2F,12,435,2
70606,EIXO STARA 7410-4287-EPH,12,436,1
70607,EIXO STARA 7410-4240-EP,12,437,1
70604,EIXO STARA 7410-4287-EOH,12,438,2
70601,ENGRENAGEM STARA 7410-4287-ECH,12,325,2
70603,ANEL STARA 9100-0195,12,439,4
70688,CORREIA LISA GATES B85,12,440,2
70757,RETENTOR STARA 9100-3116,12,441,472
70756,BOCAL STARA 6117-4184-BO,12,442,14
70755,BUCHA STARA 6117-4142,12,212,513
70779,AMORTECEDOR CIVEMASA 1G03039,12,325,1
70768,BUJAO STARA 7410-4288-BJ,12,443,4
70760,CORREIA LISA GATES B48,12,444,10
70754,MOLA STARA 6007-4277,12,445,60
70693,CORREIA LISA GATES A68,12,446,8
70697,EIXO BALDAN 52320300100,12,246,1
70691,CORREIA LISA GATES B71,12,447,1
70689,CORREIA LISA GATES C120,12,448,8
70690,CORREIA LISA GATES B88,12,449,4
70752,MOLA STARA 6427-4191,12,450,13
70753,FECHO STARA 6117-4184-FI,12,451,21
70749,CHICOTE STARA 7300-4146,12,452,2
70700,BREQUE BORRACHA BRUNIDOR ZACCARIA 103020013,12,453,48
71401,TAMPA STARA 7410-4287-TA3,12,454,2
71400,TAMPA STARA 7410-4287-TA2,12,439,3
71392,CORREIA LISA GATES A33,12,455,5
71342,ROLAMENTO MANCAL SKF UC211,12,456,7
71299,BOBINA SOLENOIDE BE024DS DANFOS 018F6757,12,24,1
71309,CORREIA LISA GATES B42,12,457,13
71308,CORPO BICO SPE TA468,12,458,3
71415,HASTE MARCOPOLO 052591,12,459,13
71550,CHAPA MB A3054231120,12,282,1
71520,CILINDRO JD AHC16980,14,460,1
71574,VEDACAO JD RE588328,12,240,2
71563,SENSOR CAPACITIVO METALTEX C188DPC,12,461,3
71571,"CARCACA BRANCA 7"" ACQUABIOS 10100005",12,462,2
71519,CILINDRO JD AHC16965,14,463,1
71434,CAIXA MARCHESAN 0501110728,12,464,1
71432,ROLAMENTO CONICO SKF T4CB140,12,465,2
71433,CHAVE MARILIA IM11126,12,466,1
71494,PARAFUSO HONDA 90033GHR-F40,12,467,1
71509,CONEXAO HIDRAULICA AEROQUIP 167111008ZF,12,468,8
71472,PINO JD R195320,12,469,3
71478,PARAFUSO CASE 87670757,12,2,4
71074,CORREIA LISA GATES B68,12,470,7
71055,"MANILHA CURVA 3/4"" VONDER 3564300340",12,56,25
71101,LONA FREIO FRASLE MB184/AF600,15,325,10
71104,ROLAMENTO ESFERA TIMKEN 30308,12,471,2
71092,TIRANTE JD L218257,12,95,1
71019,TERMINAL AEMCO CC1520,12,472,3
71016,MANGUEIRA MF 036158P1,12,473,1
71017,MANGUEIRA MF 036160P1,12,474,1
71037,CALCO JD R131998,12,475,3
71038,CALCO JD R131999,12,476,14
71036,CALCO JD R131997,12,203,4
71022,CALCO JD R116000,12,477,1
71023,TUBULACAO JD R34985,12,195,2
71162,CORREIA LISA GATES B62,12,478,2
71211,VEDACAO JD DZ111672,12,479,4
71212,PARAFUSO PHILIPS AUTO BROCANTE 4.2X16MM,12,480,1068
71208,CONEXAO HIDRAULICA AEROQUIP 242911008,12,481,13
71246,ENGRENAGEM JD R122521,12,150,1
71220,VEDACAO JD RE537071,12,482,1
69750,ROLAMENTO CONICO MERITOR 387/382,12,483,2
69758,PORCA JD R40694,12,484,2
69759,CONEXAO JD AN303013,12,485,5
69754,GUIA STARA 6007-4373,12,486,3
69713,KIT RODA PLANTE+ DQ56398,14,332,4
69686,TAMPA PLANTE+ CQ21428,12,487,139
69671,MONTAGEM PLANTE+ DQ55063,12,406,1
69708,KIT RODA PLANTE+ DQ56400,14,332,4
69692,SENSOR JD AT333680,12,488,2
69687,BRACO PLANTE+ DQ29918,12,489,1
69688,BRACO PLANTE+ DQ29479,12,490,21
69962,CONEXAO JD AN306204,12,491,5
69949,"MANGUEIRA HIDRAULICA 2"" 1 TA 600 PSI AEROQUIP GH66332",1,492,16,3
69860,KIT TIRA JD AH234509,12,406,5
69807,KIT REVISAO HONDA 0123BKRE305,12,493,5
69815,APOIO JD N310754,12,219,1
69832,RETENTOR JD RE588241,12,494,4
69850,CORREIA LISA CONTINENTAL 3V900,12,495,4
69821,CHAVETA STARA 9100-0621,12,83,1
69816,CORREIA JD R211183,12,496,1
69817,PARAFUSO JD 19M8295,12,497,2
69461,ARRUELA STARA 6256-1202,12,498,35
69462,BUCHA STARA 6256-1518,12,498,21
69459,MOLA STARA 6205-4108,12,499,2
69458,ANEL STARA 6205-1001,12,500,29
69466,ARRUELA STARA 6435-1708,12,498,87
69468,ARRUELA STARA 7981-1897,12,501,52
69465,PROTETOR STARA 6256-4176,12,502,34
69464,TIRANTE STARA 6256-2099,12,369,51
69456,CUBO STARA 6123-3089,12,325,3
69453,TAMPA STARA 6007-1483,12,503,162
69452,VEDACAO STARA 6007-1482,12,504,286
69450,ARRUELA JD 24H1884,12,505,2
69451,BOCAL STARA 6424-4028,12,506,15
69455,ARRUELA STARA 6123-1418,12,507,214
69454,FELTRO STARA 6007-1519,12,508,229
69578,PARAFUSO RODA 18X89MM ZM 3001806,12,509,6
69585,CALCO JD R61461,12,510,12
69570,MONTAGEM PLANTE+ DQ55064,12,511,4
69548,CORDA PET TRANCADA BRANCA 4MM 220MT ARTEPLAS 010720028,16,282,65
69623,RETENTOR 40.00 X 52.00 X 7.40 ARCA 5384,12,512,1
69586,CALCO JD R59440,12,513,12
69469,PINO STARA 9100-2561,12,514,39
69486,KIT ABRACADEIRA ACO INOX FITA 14.5X3MT SUPRENS KSI,14,515,10
69485,KIT ABRACADEIRA ACO CARBONO FITA 14.5X3MT SUPRENS KSC,14,516,40
69479,MEDIDOR JD H127872,12,62,1
70382,ELETRODO 14 X 1.25 IGNICAO SET POINT I-30-3 O906,12,517,8
70384,DEFLETOR STARA 7410-4288-PT,12,518,1
70408,ROLAMENTO CONICO SKF 32214,12,519,2
70407,ROLAMENTO CONICO SKF 30303,12,249,2
70377,ELETRODO IONIZACAO KANTHAL A1 SELCON SEL-HT-C1-O31,12,186,9
70311,CHICOTE RAINHA DAS SETE ETE8894,14,520,11
70310,CHICOTE RAINHA DAS SETE ETE4894,14,521,29
70308,BUCHA STARA 7410-4287-AN,12,522,3
70309,BUCHA STARA 7410-4287-BC,12,523,2
70366,PASTILHA HONDA 06455KREK01,12,430,16
70349,CARCACA STARA 7410-4288-CA,12,524,3
70447,RELACAO HONDA H0640KREG00,12,525,11
70542,BATERIA 150AH JD CQM20061 STRONGBOX,12,526,2
70507,PORCA CARELLI 21050018,12,527,9
70509,"CAPA PRENSAGEM 1/4"" KVFLEX CP2-041",12,154,4
70573,VALVULA JD AN304421,12,528,1
70545,ENGRENAGEM JD AX10059,12,215,10
70450,VALVULA JD AXE33341,12,529,2
70497,PARAFUSO JD 37H214,12,505,1
70307,CALCO STARA 7410-4287-CE2,12,106,7
70017,VENEZIANA JD AL174452,12,530,1
70018,SENSOR JD RE65815,12,531,1
70094,PARAFUSO JD 19M7658,12,532,1
70100,CONEXAO HIDRAULICA AEROQUIP 242111616ZF,12,293,6
70083,PROTECAO JD R256375,12,533,1
70082,PROTECAO JD R242495,12,534,1
70016,PINO STARA 9100-5679,12,535,21
70008,FLANGE STARA 9100-4128,12,498,42
70010,DISCO STARA 6426-3567,13,147,1
70007,ROLAMENTO STARA 9100-4127,12,498,13
69992,PALHETA STARA 7955-3193,15,134,1
69993,PARAFUSO JD R211104,12,528,2
70014,PINO STARA 9100-4517,12,536,2
70013,PUXADOR STARA 6007-4288,12,537,54
70011,SUPORTE STARA 6007-2313,12,214,4
70012,PINO STARA 6007-1653,12,538,81
70101,CONEXAO HIDRAULICA EATON WINNER 242911616TZF,12,222,8
70300,ENGRENAGEM STARA 7410-4287-EC2,12,539,3
70299,ANEL STARA 7410-4287-AE1,12,540,5
70305,PARAFUSO STARA 9100-1121,12,541,7
70306,CALCO STARA 7410-4287-CE,12,542,4
70304,CALCO STARA 7410-4287-CE3,12,543,3
70302,RETENTOR STARA 7410-4287-RT,12,544,1
70303,PINHAO STARA 7410-4287-PL,12,341,3
70191,CONEXAO HIDRAULICA EATON WINNER 242110810ZF,12,545,7
70123,CORREIA LISA GATES B58,12,546,9
70107,CINTO F CONFUORTO 389109,12,547,1
70190,CONEXAO HIDRAULICA EATON WINNER 242911010ZF,12,294,8
76964,REGULADOR PRESSAO MDN 1.5 ACETILENO CONDOR 407780,12,548,2
76974,CUBO STARA 6258-4010,12,411,3
76975,PROTETOR PROTORK PR-133HP,12,336,4
76973,"MANGUEIRA CINZA KVL 6"" IGGO 1829",1,549,5
76956,CHAVETA STARA 9100-0625,12,550,7
76936,TAPA FUGAS MULTI DOSE K11 60ML,12,16,6
76922,ALETA JD HXE36445,12,434,2
76976,TAMPA FENDT 12060024,12,551,247
77009,ROLAMENTO FENDT 95002564,12,552,122
77010,CUPILHA FENDT 354076X1,12,553,8
77008,PORCA FENDT 1442739X1,12,554,70
77006,RETENTOR FENDT 95005024,12,555,36
77007,BANDA FENDT 17080013,12,556,36
77015,"MANGUEIRA HIDRAULICA 1.1/4"" 600PSI 2 TRAMAS NYLON TRANSPOWER 21484",1,557,37
77016,"MANGUEIRA HIDRAULICA 2"" 600PSI 2 TRAMAS NYLON TRANSPOWER 21486",1,492,10,45
77011,PINO FENDT 57070001A,12,558,30
77012,ATUADOR FENDT ACW0585380,12,325,11
77005,EIXO FENDT 17082900,13,559,157
76988,ROLAMENTO MANCAL FRM UG207-20,12,560,1
76992,MOLA FENDT 44080017,12,526,53
76986,ROLAMENTO ROLETE TIMKEN 22209 K C3 22209KEJW33C3,12,561,1
76979,EIXO FENDT 17082800,12,526,159
76984,CUBO FENDT 17080035V,12,562,18
77003,RETENTOR FENDT 95005025,12,563,6
77004,GARFO FENDT 7042453M1,12,564,3
77002,MOTOR FENDT ACW0585400,12,565,2
76994,PINO FENDT ACW2307700,12,566,70
76995,CONTRA PINO FENDT 354066X1,12,567,19
76776,EIXO STARA 7410-4287-EE,12,568,1
76777,EIXO STARA 7410-4287-ER,12,569,1
76758,PROTETOR CAMARA AR ABC R16,12,570,5
76750,DISCO HONDA 22201KRM850,12,424,3
76793,CILINDRO STARA 7408-4132,13,339,1
76779,EIXO STARA 7410-4289-E3,12,571,1
76749,LENTE JD T208365,12,572,2
76730,ROLAMENTO DELCO REMY 19025387L,12,542,1
76748,LENTE JD T208364,12,11,1
76739,CORREIA LISA GATES A97,12,573,16
76879,MOLA STARA 7406-4126,12,574,2
76878,ESTICADOR STARA 7406-4115,12,575,75
76901,PORCA JD KK12054,12,576,3
76883,FLANGE STARA 7406-2073,12,577,1
76884,PLUGUE FEMEA 2P+T 10A 250V CINZA EXTERNA MEC-TRONIC 39009,12,578,25
76871,REGULAGEM STARA 6445-2124,12,246,28
76803,CORREIA LISA GATES B57,12,579,2
76842,MOLA VALTRA 34053200,12,17,2
76837,EIXO MF 047493P1/1,12,580,1
77169,ESPACADOR CASE 87479340,12,581,1
77176,BARRA CASE 87538385,12,90,1
77177,BUCHA CASE 245739C1,12,154,1
77157,ANEL CASE 87026295,12,582,1
77165,PORCA CASE 86050300,12,583,4
77238,ANEL FENDT 12060037,12,584,170
77236,PORCA FENDT 364785X1,12,585,462
77231,SUPORTE STARA 6007-4123,12,345,2
77235,EIXO FENDT 17080028,12,586,105
77270,BATERIA 5AHP HELIAR HTZ6L,12,587,5
77184,PORCA FENDT 339169X1,12,588,1252
77185,ARRUELA FENDT 3019565X1,12,589,47
77183,PARAFUSO FENDT 95001064,12,555,62
77181,PARAFUSO FENDT 95001062,12,590,18
77187,TAMPA FENDT ACW0782660,12,591,9
77156,CABO CASE 409114A1,12,217,1
77067,BUCHA STARA 6009-1939,12,592,5
77069,BUCHA STARA 6117-1265,12,593,26
77066,TRAVA STARA 6009-1680,12,594,29
77064,CONEXAO HIDRAULICA AERORQUIP 1AA08MR06,12,595,5
77065,SUPORTE STARA 6007-4336,12,325,9
77070,RODA STARA 6117-3060,13,214,8
77071,ARRUELA STARA 9100-0548,12,445,1
77043,ROLAMENTO ESFERA SKF 1215 C3,12,596,7
77022,VEDA PORTA ADESIVO MARROM CLARO 80CM COMFORTDOOR 42951,0,597,1
77024,ROLAMENTO ESFERA PEER 6004 2RLD,12,598,232
77021,"CLIP CABO ACO 5/16"" CARBOSTORM 012263112",12,48,46
77018,ARO FENDT 7043005M1,12,599,32
77032,CHICOTE STARA 7300-4020,12,551,1
77033,CHICOTE STARA 7300-4018,12,551,1
77031,CHICOTE STARA 7300-4316,12,551,1
77076,ARRUELA STARA 9100-6038,12,600,1
77147,RETENTOR 76.00 X 55.00 X 12.00 SABO 01247BA,12,601,1
77141,MANGUEIRA FENDT ACW2076490,12,602,5
77136,CONDUTOR FENDT 08700002,12,526,30
77085,EIXO STARA 6344-1734,12,603,16
77094,ESTICADOR HONDA 40543KREA70,12,604,7
77084,EIXO STARA 6344-1735,12,605,17
77080,ATUADOR JD AXE24816,12,606,1
77134,MANETE HONDA 53178KRHD20,12,607,1
76724,BUCHA FENDT ACW2312490,12,608,116
76264,RETENTOR 73.00 X 101.60 X 12.70 SABO 00116B,12,609,2
76262,ARRUELA STARA 9100-0481,12,610,1
76333,SUPORTE STARA 6435-4193,12,214,1
76261,RETENTOR STARA 9100-3090,12,162,2
76236,PORCA JD 14M7360,12,611,1
76171,ROLAMENTO ESFERA RBM GRAE-35 NPPB,12,612,2
76256,DISCO SERRA CIRCULAR 110X20MM 20 DENTES BOSCH 2608644328,12,613,5
76253,"DISCO CORTE 4.1/2""X3/64""X7/8"" DEWALT DW84401",12,614,327
76244,"MANGUEIRA KVL VACUO-AR CINZA 3"" IGGO 2565",1,615,10
76335,ROLAMENTO JD RE175448,12,591,2
76387,ESPACADOR JD H114395,12,493,1
76393,ROLAMENTO ESFERA TIMKEN 1215 C3,12,616,3
76382,BUCHA STARA 6156-1565,12,411,29
76362,TERMINAL RAINHA DAS SETE ETE7813,12,617,50
76377,EIXO STARA 6424-2031,12,325,1
76399,MANGUEIRA FENDT ACX2823950,12,618,97
76397,DISCO STARA 6427-4117,12,619,2
76347,CORREIA LISA GATES A43,12,620,12
76349,PROTETOR CAMARA AR R16 PROTEFORT VIPAL 380316,12,621,3
76346,CORREIA LISA GATES B61,12,622,9
76336,ANEL JD R543986,12,48,2
76357,TERMINAL JD R104936,12,227,10
76358,ACESSORIO JD 57M7308,12,623,80
76354,ROLAMENTO ROLETE SKF 86649,12,561,2
76023,BASE STARA 6445-4035,12,538,1
76022,BASE STARA 6445-4034,12,624,2
76010,FELTRO MEDIO BRANCO 06MM PRALANA 300AR24,1,530,2,55
76012,"MANGUEIRA EMBORRACHADA PRETA 3.1/2"" KANAFLEX KPU-BOR",1,625,2
76018,RESERVATORIO RESERPLASTIC 000015,12,434,1
76020,ESCOVA STARA 6445-4045,12,538,2
76017,TAMPA ROYCE RC350147,12,626,17
76088,CONEXAO RAPIDA RETA QS-1/8-4 FESTO 153001,12,627,50
76140,MOLA FENDT 57070007,12,556,3
76141,SUPORTE FENDT 12070007V,12,423,47
76139,MOLA FENDT 57070005,12,556,14
76129,FAROL EMPILHATRANS OS6T017,12,58,1
76145,ARRUELA STARA 9100-0565,12,628,3
76146,ARO STARA 6011-4001,12,369,1
76144,PORCA STARA 1050-4171,12,629,12
76142,ESCOVA STARA 6445-4044,12,630,1
76143,PARAFUSO STARA 9100-1402,12,631,10
76092,CONEXAO RAPIDA RETA QS-1/4-4 FESTO 190644,12,632,50
76097,REBITE STARA 9100-4458,12,633,4
76091,CONEXAO RAPIDA RETA QS-1/8-10 FESTO 190643,12,9,50
76089,CONEXAO RAPIDA RETA QS-1/8-6 FESTO 153002,12,627,44
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,12,634,50
76617,RODA FENDT 90900260V,13,635,35
76589,"UNIAO RETA 1/4"" MDM PUC1/4",12,636,2
76590,"TE UNIAO 5/32"" MDM PUT5/32",12,636,10
76563,CONEXAO HIDRAULICA EATON WINNER 205113616ZF,12,217,5
76561,RODA STARA 6007-3209,13,637,13
76568,CILINDRO NORMALIZADO DSBC-32-25-T-PPVA-N3 FESTO 1463250,12,638,2
76566,ARRUELA STARA 7410-4288-AR,12,543,1
76713,PARAFUSO GBUSCH GB20336,12,639,6
76711,VALVULA STARA 7957-1101,12,640,1
76721,SENSOR FENDT ACX2503600,12,641,1
76722,PINO FENDT 1441741X1,12,642,40
76720,PARAFUSO JD L220055,12,62,2
76708,CONEXAO JD R130943,12,460,1
76647,PARAFUSO ALLEN 14X30MM MA RI 2 FIOS ROSCA,12,643,1
76650,BUCHA JD R337376,12,362,1
76667,ROLAMENTO ROLETE FAG 30203,12,644,56
76470,BELT T2.5 330X9 LHM KIT MARKEM IMAJE ENM10091714,12,645,1
76471,BELT WHEEL LHM MARKEM IMAGE ENM318413,14,646,1
76469,BELT TENSIONER TT MARKEM IMAGE ENM41461,14,647,1
76467,KIT CORREIAS -200 MARKEM IMAJE 338775,14,648,2
76468,BELT TENSIONER ENGINE MARKEM IMAGE ENM41455,14,645,1
76476,DRIVING MOTOR 2200 MARKEM IMAJE A43109,14,649,1
76477,ROLO ALIMENTACAO 2200 MARKEM IMAJE 400065,12,650,1
76475,CILINDRO APLICADOR MARKEM IMAJE 400033,14,651,1
76472,CLUTCH MARKEM IMAJE ENM338485,12,652,1
76473,CONNECTION BOARD TAMP MARKEM IMAJE ENM315435,12,653,1
76466,BELT DRIVE ASSY MARKEM IMAGE ENM338028,14,654,2
76412,"ADAPTADOR GALVANIZADO 3"" GABITEC AER3",12,655,2
76409,"MANGUEIRA HIDRAULICA 1.1/4"" 1625PSI AEROQUIP FC31020",1,656,100,2
76457,CABECOTE HUSQVARNA 578446601,12,657,3
76465,BACKPLANE COMPLETE MARKEM IMAJE ENM338027,12,658,1
76452,TERMINAL AEMCO CC49,12,659,7
76478,HEAD RETURN BOARD TAMP L MARKEM IMAJE ENM315455,14,652,1
76525,CONEXAO STARA 9100-1061,12,660,18
76524,CONEXAO STARA 9100-1056,12,106,6
76536,CORREIA LISA GATES B91,12,661,5
76538,CORREIA LISA GATES B92,12,662,10
76530,CORREIA LISA GOODYEAR A78,12,663,8
76527,CONEXAO STARA 9100-1057,12,664,10
76493,ROLO REBOBINAMENTO MARKEM IMAJE ENM338430,12,651,1
76483,PEEL OFF BAR MARKEM IMAGE ENM41450,14,665,1
76485,PRINT HEAD PRESSURE SPRING MARKEM IMAJE ENM338198,12,665,1
76482,MOTOR PRINT ENGINE MARKEM IMAGE ENM41445,14,651,1
76479,VACUUM NOZZLE MARKEM IMAJE ENM315111,14,652,1
76480,LABEL ON GRID SENSOR MARKEM IMAJE ENM315466,12,645,1
76491,ROLO DESBOBINAMENTO 200 MARKEM IMAJE 400005,12,651,2
76492,LABEL WEB GUIDE MARKEM IMAJE ENM41459,12,647,1
76489,REGULADOR VELOCIDADE 2000 MARKEM IMAJE ENM338815,12,665,1
76486,ROLO IMPRESSAO KIT-200 MARKEM IMAJE 400067,12,646,1
76487,ROLETE RIBBON 2000 MARKEM IMAJE 400066,14,646,1
77967,VEDACAO JD H164925,12,157,1
77968,VEDACAO JD H158676,12,157,1
77929,SELO STARA 7911-4369,14,666,1
77964,SENSOR JD RE565200,12,667,2
77950,DISCO STARA 6117-4186,12,115,1
78037,KIT FITA IMPRESSAO TACOGRAFO VDO A2C80441100F,12,668,12
78038,INTERRUPTOR JD AXE73706,12,669,4
78050,ANEL JD L53888,12,670,1
78048,GUIA JD CQ64250,12,671,1
78020,TUBO KANAFLEX KPUBOOR5,1,672,1
78004,CABO JD AN303334,12,427,2
78002,SUPORTE JD AH230253,12,534,19
78017,ESTIRANTE POLAR 5604,12,673,1
78018,SENSOR JD AXE68069,12,252,4
78005,CABO JD AN305767,12,56,2
78015,CAMARA AR 710/70R38 TR218A TORTUGA AG4242,12,674,1
77831,PARAFUSO STARA 9100-6138,12,113,5
77832,PANTOGRAFICO STARA 6360-3329,12,369,12
77830,ARRUELA STARA 9100-0546,12,675,5
77828,PINO STARA 6007-1121,12,676,14
77829,ARRUELA STARA 6117-1105,12,83,7
77781,CONDUTOR STARA 6112-4177,12,677,49
77767,PORCA JD 14M7416,12,678,4
77765,POTENCIOMETRO JD AH154221,12,679,2
77790,VALVULA STARA 7901-4352/KNORR,12,454,1
77782,PANTOGRAFO STARA 6360-3328,12,680,7
77783,ARRUELA CASE 86625266,12,681,18
77907,BUCHA JD H150201,12,682,1
77870,PORCA JD 14M7648,12,683,6
77849,PARAFUSO CASE 86512425,12,684,120
77850,PARAFUSO CASE 86512426,12,685,130
77848,LAMINA CASE 84543491,12,686,3
77842,FLANGE CASE 86979948,12,687,10
77863,FAROL JD RE181281,12,215,1
77851,PARAFUSO CASE 9833222,12,688,60
78182,"MANGUEIRA JARDIM 1/2"" VERDE/BRANCO IGGO 13039",1,241,14
78156,PARAFUSO JD 19M8666,12,689,1
78235,ROTOR HYSTER 4186199,12,82,3
78089,CORREIA DENTADA GATES BXS71,12,690,3
78061,ARAME SOLDA MIG 1.0MM 18KG BELGO 40467443,0,691,1
78051,CALCO JD L41171,12,692,1
78052,GUIA JD CQ64253,12,689,6
78135,"VALVULA ESFERA LATAO 1.1/2"" BSP 302808",12,693,2
78127,ARRUELA JD L58890,12,675,5
78154,SUPORTE JD AN205280,12,55,1
78136,CORRENTE KPS DUPLA ASA 60,1,694,10
78115,VALVULA JD AH130949,12,510,1
77484,RODA SCHIOPPA R8X2PE,12,166,1
77478,CHICOTE STARA 7300-4150,12,695,2
77487,RELACAO HONDA H0640KRE851,12,525,12
77444,CUBO STARA 7410-4288-CA1,12,44,1
77427,JUNTA VEDAMOTORS VS05610000260,15,696,1
77419,LACRE SEGURANCA POLIPROPILENO 40CM VALID EII-PP,0,697,20094
77437,ANEL JD 40M7302,12,698,1
77428,EIXO HONDA 14451K68900,12,699,3
77429,EIXO HONDA 14452K68900,12,700,1
77582,PARAFUSO SEXTAVADO FLANGEADO 8X20MM MA RI 8.8,12,701,4
77558,TRINCO STARA 7901-4130-TRI,12,702,1
77584,RELE DNI DNI0102,12,703,11
77555,ANEL MB N000000001072,12,704,6
77515,ABRACADEIRA SCANIA 816115,12,686,1
77494,"MANGUEIRA BORRACHA OLEOFLEX 1.1/2"" 300 PSI REALFLEX HD-150",1,705,25
77548,CORREIA JD RE566117,12,166,2
77516,ABRACADEIRA SCANIA 816120,12,686,1
77530,MANGUEIRA SCANIA 1503691,12,686,1
77413,BANDA STARA 6117-4104,12,214,1
77303,PASTILHA FREIO DIANTEIRO SANSCO SNC15,12,706,1
77305,ANEL VEDACAO DIN 7603-A 20X26MM,12,707,2
77300,PROTETOR CAMARA AR 1000X20 SBN PTT20SBN,12,708,24
77306,MOTOR HYSTER 04221369,12,525,1
77280,IMPULSOR MAHLE MSX33,12,251,1
77274,"CLIP CABO ACO 3/8"" CARBOSTORM 012279012",12,131,28
77271,ROLAMENTO ESFERA SKF 6206 2Z C3,12,709,19
77292,ROLAMENTO ESFERA SKF 6203 2RS/DDU,12,710,14
77399,PARAFUSO STARA 9100-1301,12,711,23
77376,CORPO HYSTER 1650404,12,81,1
77411,PARAFUSO SEXTAVADO AUTOBROCANTE TELHA SANDUICHE 5.5X60MM,12,11,144
77400,PARAFUSO STARA 9100-9330,12,712,5
77401,ROLAMENTO ESFERA SKF 6008 DDU,12,713,6
77374,CORREIA STARA 6344-4060,12,714,7
77352,ROLAMENTO ESFERA NSK 6201 DDU,12,715,3
77355,CONECTOR STARA 6426-4008,12,716,14
77369,CORRENTE PLASTICA PRETA/AMARELO ELO GRANDE PLASTCOR 70000098,1,717,56
77363,PARAFUSO PHILIPS ROSCA SOBERBA 4.5X20MM,12,718,160
77727,ANEL JD R96515,12,497,2
77728,ANEL JD T15258,12,719,2
77726,PARAFUSO JD R556401,12,720,6
77724,MANGUEIRA JD RE254613,12,611,1
77725,MANGUEIRA JD RE594850,12,721,2
77732,ARRUELA JD 12M6191,12,42,4
77731,BATERIA 100A HP100LE JD CQM20060 STRONGBOX,12,722,13
77729,LAMPADA JD AR48015,12,723,1
77730,LAMPADA JD R133302,12,236,3
77723,MANGUEIRA JD RE587153,12,724,1
77712,ARRUELA JD 24M7096,12,606,8
77713,PARAFUSO JD 19M8966,12,725,1
77722,PARAFUSO JD 37M7518,12,726,4
77720,LINHA JD DZ104957,12,727,2
77719,LINHA JD DZ104958,12,727,1
77750,ADESIVO STARA 9100-6945,12,728,1
77759,PROTECAO CASE 87702974,12,729,45
77761,CORREIA LISA GATES A85,12,730,2
77754,SECAO CASE 47431717,12,731,53
77749,CHAPEU STARA 7410-3022,13,732,2
77740,PORCA STARA 9100-2915,12,733,2
77710,CARCACA JD DZ107828,12,383,1
77669,PLUGUE JD R54565,12,734,1
77631,PEDALEIRA EMPILHATRANS OS6T030,12,39,1
77629,"ABRACADEIRA TIPO D C/ CUNHA 1"" ELECON EC-FAC47",12,735,9
77638,BOTAO EMPILHATRANS OS6T011,12,736,2
77702,TERMOSTATO JD DZ120502,12,610,2
77707,RETENTOR JD R534978,12,225,48
77706,ESPACADOR JD CD14689,12,610,1
77675,CORREIA LISA GATES A45,12,737,4
77692,MACANETA LOGAN 799,12,738,6
74572,MANETE HONDA 53175KV2900,12,739,2
74563,MANCAL FRM F216,12,740,2
74562,ESTATOR 12V 95A INDUTEC 30073,12,741,1
74543,CABO HONDA 17920KREG02,12,742,2
74523,ARO JD KK32394,12,743,6
74542,CABO HONDA 17910KREG02,12,744,11
74575,PARAFUSO RODA 18MM RODAFUSO C267,13,745,6
74603,EMENDA 10MM ROYCE RC450111,12,519,6
74612,CONDUTOR JD CQ55126,12,215,1
74610,"MANGUEIRA 5/16"" CONTINENTAL 4826",1,746,25
74605,EMENDA 6MM ROYCE RC450127,12,57,17
74606,MANGUEIRA 10MM ROYCE RC800202,1,298,2
74576,AUTOMATICO ZM ZM2485,12,747,1
74580,PARAFUSO JD H145773,12,497,2
74597,EMENDA 10MM ROYCE RC450045,12,542,10
74598,EMENDA 6MM ROYCE RC450105,12,748,1
74595,EMENDA 10MM ROYCE RC450044,12,749,10
74593,EMENDA 6MM ROYCE RC450042,12,750,6
74515,PARAFUSO JD 37M7235,12,747,4
74330,ELETRODO 2.50MM 6013 ELETRON 308251815,3,751,1,006
74361,ESPACADOR JD R563948,12,752,3
