Produto,Descrição Produto,E/S,Depósito,Qtde Mov,Data Digitação
10997,CHAVE JD RE183935,E,2,1.00000,2022-12-15 13:47:00
94256,CHAVE AJUSTAVEL 18 450MM GEDORE 28316,E,2,1.00000,2022-12-15 07:39:00
73336,"PAQUIMETRO ANALOGICO 150MM/6"" ZAAS ZAAS-PAQ6",E,2,2.00000,2022-12-15 13:08:00
95725,TUBO COBRE BOBINA 1/4 X 1/32,E,2,27.50000,2022-12-15 16:45:50
66506,TINTA SPRAY MULTIUSO VERDE JOHN DEERE 300ML COLORGIN 1806,E,2,2.00000,2022-12-15 10:58:00
65673,TINTA ACR BRANCO GELO 18LT CORAL 5202280,E,2,2.00000,2022-12-15 16:48:00
68022,"VALVULA AMERICANA 3.1/2"" TRAMONTINA 94510/012",E,2,1.00000,2022-12-15 13:10:00
40023,ADESIVO VEDA CHOQUE 150GR MAXI RUBBER 4MP021,E,2,1.00000,2022-12-15 11:03:00
64316,MECANISMO UNIVERSAL DUPLO ACIONAMENTO DECA 1100SI6001,E,2,1.00000,2022-12-15 13:47:00
88445,TAMPA CEGA CONDULETE TOP TIGRE 36005556P,E,2,2.00000,2022-12-15 09:03:00
88390,CAIXA CONDULETE 5 ENRTRADAS TOP TIGRE 36005319P,E,2,3.00000,2022-12-15 09:03:00
38462,"CURVA PVC 90º ROSCAVEL 3/4"" TIGRE 36005645",E,2,1.00000,2022-12-15 09:03:00
53869,"ELETRODUTO PVC SOLDAVEL 3/4"" 3M TIGRE 16002046",E,2,3.00000,2022-12-15 09:02:00
04971,"ADAPTADOR PVC CONDULETE TOP 3/4"" TIGRE 36005297",E,2,5.00000,2022-12-15 09:02:00
08589,CONECTOR SPLIT BOLT 35MM INTELLI PF-35,E,2,60.00000,2022-12-15 09:03:00
44573,"ACABAMENTO INOX REGISTRO 1"" IZY DECA 4900C37PQ",E,2,1.00000,2022-12-15 09:54:00
56359,VEDA JD CQM20085,E,2,1.00000,2022-12-15 07:59:00
67831,FECHADURA DIVISORIA 90MM PRETO SOPRANO 03009035507,E,2,1.00000,2022-12-15 08:38:00
83237,VIDRO LISO INCOLOR 16.00 X 39CM,E,2,1.00000,2022-12-15 07:01:00
95391,VIDRO COMUM 460 X 900MM 4MM,E,2,1.00000,2022-12-15 07:01:00
73420,PORTA SANFONADA PVC BRANCA PLASFLEX 2.10X0.96MT,E,2,1.00000,2022-12-15 07:12:00
95950,VIDRO MINE BOREAL 1000X1000MM 4MM,E,2,5.00000,2022-12-15 07:01:00
09209,FITA ADESIVA TRANSPARENTE 12X30MT 730I ADERE 11204100371,E,2,2.00000,2022-12-15 10:32:00
74183,GRAMPO GRAMPEADOR 23/10 CHAPARRAU,E,2,3.00000,2022-12-15 10:32:00
85836,"DISCO CORTE FINO METAL/INOX 9"" X 2.0MM X 7/8"" DEWALT DW8067-AR",E,2,10.00000,2022-12-15 13:47:00
02354,CORREIA LISA TRANSPOWER B63,E,2,2.00000,2022-12-15 13:43:00
87979,CORREIA LISA GATES A144,E,2,5.00000,2022-12-15 16:06:00
55009,ROLAMENTO MANCAL FAG UC208,E,2,1.00000,2022-12-15 13:10:00
09685,ROLAMENTO JD AH129451,E,2,1.00000,2022-12-15 13:26:00
26341,ROLAMENTO MANCAL FRM G207-23V22,E,2,2.00000,2022-12-15 13:10:00
15503,ROLAMENTO JD JD7126,E,2,2.00000,2022-12-15 13:38:00
83839,LAMPADA JD AT173354,E,2,1.00000,2022-12-15 10:40:00
87950,RELE DNI DNI8188,E,2,1.00000,2022-12-15 08:38:00
56558,BUZINA JD AL203265,E,2,1.00000,2022-12-15 13:53:00
76747,FAROL JD AT309550,E,2,1.00000,2022-12-15 10:40:00
25777,SENSOR JD AH221249,E,2,1.00000,2022-12-15 11:03:00
41254,CHICOTE JD AH204607,E,2,1.00000,2022-12-15 09:15:00
29833,SENSOR JD AN208025,E,2,1.00000,2022-12-15 08:42:00
52620,MOTOR CASE 84409160,E,2,2.00000,2022-12-15 09:08:00
22083,LANTERNA RAINHA DAS SETE ETE7063VM,E,2,3.00000,2022-12-15 13:01:00
05204,"TERMINAL OLHAL 13/32"" MARILIA IM160",E,2,30.00000,2022-12-15 13:22:00
59534,INSERTO JD M113899,E,2,1.00000,2022-12-15 10:21:00
75639,COTOVELO STARA 7911-4117,E,2,1.00000,2022-12-15 09:57:00
30463,BASE JD PF11335,E,2,1.00000,2022-12-15 11:03:00
87112,PARALAMA RANDON SBV3300,E,2,1.00000,2022-12-15 09:29:00
86976,CINTA STARA 7955-4002,E,2,1.00000,2022-12-15 07:23:00
69760,EXTENSAO JD CQ33724,E,2,1.00000,2022-12-15 09:15:00
11791,TENSOR HYSTER 2029098,E,2,1.00000,2022-12-15 08:48:00
96026,SOLENOIDE STARA 7925-4132-VDC,E,2,1.00000,2022-12-15 10:29:00
90295,VARETA JD AL110451,E,2,1.00000,2022-12-15 11:04:00
95899,TOMADA JD AA59671,E,2,1.00000,2022-12-15 11:04:00
23711,APOIO JD PF80824,E,2,1.00000,2022-12-15 11:03:00
82004,JANELA JD L213351,E,2,1.00000,2022-12-15 15:06:00
83655,ADMISSAO JD RE580371,E,2,1.00000,2022-12-15 13:53:00
03451,CONEXAO JD 38H1160,E,2,2.00000,2022-12-15 09:26:00
87748,REGISTRO JD KK10259,E,2,2.00000,2022-12-15 11:04:00
59883,GRADE JD L156206,E,2,2.00000,2022-12-15 13:38:00
75832,PONTEIRA FENDT 7043193M1,E,2,24.00000,2022-12-15 07:29:00
49833,"SAPATILHA LOYAL P/ CABO ACO 1/4""",E,2,57.00000,2022-12-15 13:22:00
91086,AMORTECEDOR MERCEDES A9583232800,E,2,1.00000,2022-12-15 16:01:00
49484,BOMBA HYSTER 865434,E,2,1.00000,2022-12-15 08:48:00
41893,BUCHA LONIL LB287,E,2,2.00000,2022-12-15 13:22:00
41894,BUCHA LONIL LB413,E,2,2.00000,2022-12-15 13:22:00
95909,BUCHA ESTABILIZADOR DIANTEIRO LB405 LONIL,E,2,2.00000,2022-12-15 10:25:00
11518,CILINDRO JD AH169246,E,2,1.00000,2022-12-15 10:14:00
59915,CILINDRO JD AHC16372,E,2,1.00000,2022-12-15 10:21:00
59889,CRUZETA STAHL CZ284,E,2,1.00000,2022-12-15 16:05:00
67465,ENGRENAGEM JD HXE123463,E,2,3.00000,2022-12-15 13:38:00
52407,ENGRENAGEM JD H211285,E,2,4.00000,2022-12-15 13:26:00
95964,JUNTA JD R254930,E,2,4.00000,2022-12-15 11:04:00
95801,FIXADOR JAN07400013,E,2,1.00000,2022-12-15 15:16:00
95800,MANCAL JAN07409101,E,2,1.00000,2022-12-15 10:51:00
06135,MANCAL JD H175603,E,2,16.00000,2022-12-15 13:38:00
90967,MOLA JD N188865,E,2,2.00000,2022-12-15 10:46:00
82228,MOLA STARA 7955-4164,E,2,4.00000,2022-12-15 13:33:00
24740,PARAFUSO JD PF11600,E,2,1.00000,2022-12-15 11:03:00
25101,ARRUELA JD H235756,E,2,1.00000,2022-12-15 13:53:00
87653,PORCA STARA 7920-1440,E,2,1.00000,2022-12-15 13:33:00
95883,PORCA FENDT X435612000000,E,2,5.00000,2022-12-15 09:38:00
93052,PARAFUSO FENDT ACX3569820,E,2,15.00000,2022-12-15 11:13:00
09479,PARAFUSO SEXTAVADO 12X50MM MA RI 8.8,E,2,18.00000,2022-12-15 10:04:00
95966,PARAFUSO ROSCA SOBERBA 6X70MM,E,2,500.00000,2022-12-15 09:48:00
86878,"PARAFUSO SEXTAVADO AUTOBROCANTE 5/16""X1""",E,2,1.000.00000,2022-12-15 08:54:00
42862,PLACA JD H237013,E,2,2.00000,2022-12-15 13:53:00
31325,RETENTOR JAN 69010139,E,2,1.00000,2022-12-15 15:16:00
84407,VEDACAO JD L225553,E,2,1.00000,2022-12-15 11:04:00
40954,ANEL JAM 64020217,E,2,2.00000,2022-12-15 10:51:00
70192,CATRACA MASTER FM433275X596,E,2,4.00000,2022-12-15 16:05:00
36086,CONEXAO HIDRAULICA AEROQUIP 1AA8MP6,E,2,1.00000,2022-12-15 16:06:00
36299,CONEXAO HIDRAULICA AEROQUIP 1AA8FR6,E,2,2.00000,2022-12-15 16:06:00
36298,CONEXAO HIDRAULICA AEROQUIP 1AA6FR6,E,2,5.00000,2022-12-15 16:06:00
85301,TAMPA FILTRO P/ SENSOR UMIDADE SIEMENS AQF3101,E,2,2.00000,2022-12-15 10:33:00
95833,PROTECAO FENDT 12140003,E,2,10.00000,2022-12-15 10:01:00
87195,TERMINAL STARA 7901-1457,E,2,1.00000,2022-12-15 13:33:00
28648,ABRACADEIRA JD H145112,E,2,2.00000,2022-12-15 13:26:00
72542,ABRACADEIRA STARA 6007-4175,E,2,5.00000,2022-12-15 13:22:00
42280,"ABRACADEIRA PVC CONDULETE TOP 3/4"" TIGRE 36005548",E,2,10.00000,2022-12-15 09:02:00
95921,ABRACADEIRA NYLON 100X2.5MM VERMELHO VONDER,E,2,100.00000,2022-12-15 13:01:00
72097,ALAVANCA JD AL117358,E,2,1.00000,2022-12-15 13:22:00
54936,CAPA JD A79902,E,2,1.00000,2022-12-15 13:10:00
82227,DISTRIBUIDOR STARA 7911-1731,E,2,1.00000,2022-12-15 09:57:00
52999,LUVA JD AH124878,E,2,1.00000,2022-12-15 11:03:00
95982,PENEIRA JD AH214103,E,2,1.00000,2022-12-15 11:04:00
95897,PENEIRA JD AH214104,E,2,1.00000,2022-12-15 11:04:00
95588,TRAVA STARA 7955-4161,E,2,1.00000,2022-12-15 07:23:00
95589,TRAVA STARA 7955-4160,E,2,1.00000,2022-12-15 13:53:00
07225,CHAVETA JD M48583,E,2,2.00000,2022-12-15 13:26:00
81692,PINO JD 34H286,E,2,4.00000,2022-12-15 13:38:00
95863,TUBULACAO JD AL164115,E,2,1.00000,2022-12-15 13:38:00
88390,CAIXA CONDULETE 5 ENRTRADAS TOP TIGRE 36005319P,E,2,3.00000,2022-12-15 09:03:00
53869,"ELETRODUTO PVC SOLDAVEL 3/4"" 3M TIGRE 16002046",E,2,2.00000,2022-12-15 09:03:00
04971,"ADAPTADOR PVC CONDULETE TOP 3/4"" TIGRE 36005297",E,2,3.00000,2022-12-15 09:03:00
38462,"CURVA PVC 90º ROSCAVEL 3/4"" TIGRE 36005645",E,2,3.00000,2022-12-15 09:03:00
81787,VIDRO LISO INCOLOR 36.5 X 17.00CM,E,2,1.00000,2022-12-15 07:01:00
56385,CONEXAO HIDRAULICA AEROQUIP 4SA12FR12,E,2,2.00000,2022-12-15 16:06:00
42280,"ABRACADEIRA PVC CONDULETE TOP 3/4"" TIGRE 36005548",E,2,8.00000,2022-12-15 09:03:00
04971,"ADAPTADOR PVC CONDULETE TOP 3/4"" TIGRE 36005297",E,2,8.00000,2022-12-15 09:03:00
56359,VEDA JD CQM20085,E,2,2.00000,2022-12-15 07:59:00
02354,CORREIA LISA TRANSPOWER B63,E,2,2.00000,2022-12-15 13:43:00
76747,FAROL JD AT309550,E,2,1.00000,2022-12-15 10:40:00
30463,BASE JD PF11335,E,2,1.00000,2022-12-15 11:03:00
87112,PARALAMA RANDON SBV3300,E,2,1.00000,2022-12-15 09:29:00
23711,APOIO JD PF80824,E,2,1.00000,2022-12-15 11:03:00
42280,"ABRACADEIRA PVC CONDULETE TOP 3/4"" TIGRE 36005548",E,2,10.00000,2022-12-15 09:03:00
54936,CAPA JD A79902,E,2,1.00000,2022-12-15 13:10:00
85234,BRACO SENSOR FENDT ACW8787670,E,2,3.00000,2022-12-15 15:04:00
90967,MOLA JD N188865,E,2,2.00000,2022-12-15 13:38:00
72542,ABRACADEIRA STARA 6007-4175,E,2,5.00000,2022-12-15 13:53:00
95982,PENEIRA JD AH214103,E,2,1.00000,2022-12-15 13:26:00
56359,VEDA JD CQM20085,E,2,1.00000,2022-12-15 07:59:00
02354,CORREIA LISA TRANSPOWER B63,E,2,2.00000,2022-12-15 13:43:00
30463,BASE JD PF11335,E,2,1.00000,2022-12-15 11:03:00
23711,APOIO JD PF80824,E,2,1.00000,2022-12-15 11:03:00
54936,CAPA JD A79902,E,2,1.00000,2022-12-15 13:10:00
02354,CORREIA LISA TRANSPOWER B63,E,2,2.00000,2022-12-15 13:43:00
54936,CAPA JD A79902,E,2,1.00000,2022-12-15 13:10:00
02354,CORREIA LISA TRANSPOWER B63,E,2,2.00000,2022-12-15 13:43:00
54936,CAPA JD A79902,E,2,1.00000,2022-12-15 13:10:00
54936,CAPA JD A79902,E,2,1.00000,2022-12-15 13:10:00
92558,ARGAMASSA TECPLUS TOP 18KG QUARTZOLIT,E,2,1.00000,2022-12-16 22:18:00
95006,VENTILADOR PAREDE 60CM ARGE 6519 PRETO,E,2,1.00000,2022-12-16 07:10:00
92780,ANTI-INFILTRACAO 150MM TIGRE 27151507,E,2,3.00000,2022-12-16 22:18:00
06013,BUCHA PLASTICA FIXACAO 8MM S/ ANEL VONDER 2894008089,E,2,32.00000,2022-12-16 06:42:00
88445,TAMPA CEGA CONDULETE TOP TIGRE 36005556P,E,2,5.00000,2022-12-16 06:42:00
07828,DUCHA BELLA BUCHA MULTITEMPERATURAS 220V 6800W LORENZETTI 371867,E,2,1.00000,2022-12-16 06:42:00
04971,"ADAPTADOR PVC CONDULETE TOP 3/4"" TIGRE 36005297",E,2,7.00000,2022-12-16 06:42:00
38462,"CURVA PVC 90º ROSCAVEL 3/4"" TIGRE 36005645",E,2,9.00000,2022-12-16 06:42:00
36878,"ADAPTADOR PVC CONDULETE TOP 1"" TIGRE 36005262",E,2,11.00000,2022-12-16 06:42:00
27484,CAME JD A85128,E,2,1.00000,2022-12-16 22:56:00
13733,PARAFUSO PHILIPS ROSCA SOBERBA 5X50MM,E,2,11.00000,2022-12-16 06:42:00
53989,"ABRACADEIRA PVC CONDULETE TOP 1"" TIGRE 36005564",E,2,9.00000,2022-12-16 06:42:00
04843,FILTRO LUBRIFICANTE MANN H820/3,E,18,1.00000,2022-12-16 09:16:00
79422,FILTRO RESPIRO NH 84412494,E,18,1.00000,2022-12-16 07:47:00
69016,FILTRO HIDRAULICO NH 47833556,E,18,1.00000,2022-12-16 07:47:00
69015,FILTRO COMBUSTIVEL NH 84423586,E,18,1.00000,2022-12-16 07:47:00
73121,FILTRO AR NH 47888462,E,18,1.00000,2022-12-16 07:47:00
73109,FILTRO AR NH 48007134,E,18,1.00000,2022-12-16 07:47:00
69017,FILTRO HIDRAULICO NH 84196445,E,18,2.00000,2022-12-16 07:47:00
69794,FILTRO AR FENDT F835100600030,E,18,2.00000,2022-12-16 09:42:00
78344,FILTRO SECADOR MB A0004295695,E,18,3.00000,2022-12-16 09:37:00
77304,ELEMENTO MB A0004779915,E,18,8.00000,2022-12-16 09:37:00
44821,FILTRO COMBUSTIVEL MB A000901551,E,18,15.00000,2022-12-16 09:37:00
78786,TAMPA PVC 2 MODULO RJ45 CONDULETE TOP TIGRE 36005637,E,2,1.00000,2022-12-16 07:14:00
95581,REGULADOR TENSAO STEP DOWN 5V SAIDA USB,E,2,20.00000,2022-12-16 12:14:00
54186,AGUA SANITARIA QBOA 1LT,E,2,156.00000,2022-12-16 07:02:00
07828,DUCHA BELLA BUCHA MULTITEMPERATURAS 220V 6800W LORENZETTI 371867,E,2,1.00000,2022-12-16 07:14:00
90092,CHICOTE ADAPTER MAG100 P/MAG X SOLINFTEC EPT001106,E,2,1.00000,2022-12-16 12:14:00
63235,TERMINAL PINO 1060-16-0122 TTD SOLINFTEC 03208000431,E,2,32.00000,2022-12-16 12:14:00
96029,FERROLHO CADEADO S454FG ROCHA,E,2,50.00000,2022-12-16 09:42:00
92499,PREGO TELHEIRO 18X27 GERDAU 117000087,E,2,162.00000,2022-12-16 07:03:00
47308,KIT FACIL 10 EM 1 SALVA REGISTRO BLUKIT 060102,E,2,1.00000,2022-12-16 08:40:00
81641,MARCADOR QUADRO BRANCO PRETO BRW CA6012,E,2,12.00000,2022-12-16 08:40:00
08130,CARTAO PONTO MENSAL TILIBRA 15019,E,2,24.00000,2022-12-16 07:52:00
95548,BOBINA TERMICA 79X80 BOBINA PREMIER,E,2,30.00000,2022-12-16 10:14:00
96030,FITA MULTIUSO AUTO ADESIVA 30 CM BRASILIT,E,2,8.00000,2022-12-16 08:26:00
25441,VEDA ESCAPE 100GR ORBI 1534,E,2,12.00000,2022-12-16 10:12:00
22063,"DISCO DESBASTE 4.1/2""X1/4""X7/8"" A24R-BF DEWALT DW44540",E,2,14.00000,2022-12-16 10:39:00
80418,"DISCO FLAP 4.1/2""X7/8"" GR80 ICDER RZA69LX0017",E,2,18.00000,2022-12-16 10:39:00
67267,CORREIA LISA CONTINENTAL A53,E,2,2.00000,2022-12-16 10:14:00
00407,CAMARA AR 750X18 TR218A TORTUGA AG1418,E,2,2.00000,2022-12-16 09:18:00
90927,ROLAMENTO TIMKEN 30305,E,2,2.00000,2022-12-16 09:16:00
38693,ROLAMENTO BOSCH F00M990405,E,2,4.00000,2022-12-16 09:16:00
95826,VELA IGNICAO B8HS NGK,E,2,15.00000,2022-12-16 10:14:00
02476,FUSIVEL LAMINA MEDIO 30A AMS 16030,E,2,18.00000,2022-12-16 09:16:00
58343,ESPALHADOR PLANTE+ DQ49934,E,2,1.00000,2022-12-16 08:14:00
94861,TETO JD MN10437,E,2,1.00000,2022-12-16 13:35:00
37409,CAME JD H234546,E,2,2.00000,2022-12-16 10:51:00
23033,SENSOR DICKEY-JOHN K452440891AS2-45244128051,E,2,3.00000,2022-12-16 10:14:00
05336,MANIPULO STARA 4810-4151,E,2,4.00000,2022-12-16 09:16:00
25856,ESCOVA JD A78723,E,2,5.00000,2022-12-16 13:50:00
85577,SENSOR INDUTIVO PS8 C50 B18 NANF SOLINFTEC EPT000038,E,2,10.00000,2022-12-16 12:14:00
03829,REDUCAO COMUM ASA 2050,E,2,12.00000,2022-12-16 09:16:00
82430,MANCAL FENDT ACX2683820,E,2,1.00000,2022-12-16 09:42:00
58354,MANGUEIRA PLANTE+ CQ34461,E,2,12.00000,2022-12-16 08:14:00
01514,PARAFUSO SEXTAVADO 10X70MM MA RP 8.8,E,2,6.00000,2022-12-16 11:08:00
05843,PARAFUSO SEXTAVADO 10X60MM MA RI 8.8,E,2,12.00000,2022-12-16 11:08:00
07340,"PARAFUSO SEXTAVADO 3/8""X1"" MA RI 10.9",E,2,30.00000,2022-12-16 11:08:00
01833,"ARRUELA LISA 5/16"" P7MM",E,2,50.00000,2022-12-16 11:08:00
07159,ARRUELA LISA 20MM P8MM,E,2,80.00000,2022-12-16 11:08:00
36154,CONEXAO HIDRAULICA AEROQUIP 1AA12FJ12,E,2,4.00000,2022-12-16 11:27:00
70943,"TERMINAL OLHAL 1/4"" MARILIA IM141",E,2,7.00000,2022-12-16 09:16:00
84464,"TERMINAL OLHAL 3/8"" MARILIA IMS160",E,2,16.00000,2022-12-16 09:16:00
09120,"TERMINAL FEMEA 1/4"" MARILIA IM182",E,2,20.00000,2022-12-16 09:16:00
77145,ABRACADEIRA FENDT 7041192M1,E,2,4.00000,2022-12-16 08:40:00
42280,"ABRACADEIRA PVC CONDULETE TOP 3/4"" TIGRE 36005548",E,2,5.00000,2022-12-16 07:14:00
81126,ABRACADEIRA FENDT 96005851,E,2,10.00000,2022-12-16 11:20:00
82538,PINO PLANTE+ J16931,E,2,6.00000,2022-12-16 09:16:00
81098,CUBO FENDT 08140006V,E,2,4.00000,2022-12-16 11:20:00
81184,TUBO FENDT ACW3788940,E,2,6.00000,2022-12-16 09:42:00
95699,SULFATO ATROPINA,E,2,5.00000,2022-12-16 13:35:00
58106,BOTINA SEGURANCA C/ BIQUEIRA COMPOSITE Nº42 BSP/BRACOL/FUJIWARA BAF,E,2,6.00000,2022-12-16 08:26:00
70649,LUVA LATEX NITRILICA VERDE M NITREX 801 DELTAPLUS VE801VE08,E,2,41.00000,2022-12-16 08:26:00
86391,PERNEIRA 5 TALAS NEXUS 3 TALAS FRONTAIS 2 TALAS LATERAIS,E,2,60.00000,2022-12-16 08:26:00
96033,CADEADO BLOQUEIO VERMELHO ABS-34  PADO,E,2,3.00000,2022-12-16 16:53:00
56359,VEDA JD CQM20085,E,2,2.00000,2022-12-16 16:22:00
96032,BLOQUEIO VALVULA ESFERA 1/4 A 1 - 0.6 A 25 MM,E,2,3.00000,2022-12-16 16:52:00
49013,BUCHA JD H169373,E,2,20.00000,2022-12-16 16:22:00
30347,PORCA JD 14M7396,E,2,8.00000,2022-12-16 10:51:00
41763,TERMINAL PRE-ISOLADO OLHAL 4MM AMARELO TP-6-4,E,2,20.00000,2022-12-16 16:52:00
72480,"PRENSA CABO PVC NPT 3/4"" CINZA WETZEL E019500040",E,2,27.00000,2022-12-16 15:37:00
41682,POSTE CONCRETO 10 X 10CM X 2.5MT,E,2,12.00000,2022-12-16 14:06:00
37585,FAROL ARTEB 0160422,E,2,1.00000,2022-12-16 15:58:00
37586,FAROL ARTEB 0160421,E,2,1.00000,2022-12-16 15:58:00
96024,COLUNA DIRECAO STARA 7922-4105-B14,E,2,1.00000,2022-12-16 14:35:00
95983,VIGA U 247X103X2000 CHAPA 1/4 6MT,E,2,1.00000,2022-12-16 14:06:00
95984,VIGA U 260X110X2000 CHAPA 1/4 6MT,E,2,1.00000,2022-12-16 14:06:00
82769,"RODA ALUMINIO 8"" C/ROLAMENTO 6005 MADEMIL 4R",E,2,2.00000,2022-12-16 16:12:00
65454,GUIA JD R200828,E,2,1.00000,2022-12-16 16:34:00
75412,PNEU 750X16 10L AT52 ANTEO 3948400,E,2,1.00000,2022-12-16 14:19:00
94298,REGUA 12 TOMADAS RAKER RACK 19  10A,E,2,1.00000,2022-12-17 10:50:00
85661,SUPORTE GPS CELULAR MOTO C/CARREGADOR GUIDAO NF,E,2,10.00000,2022-12-17 10:12:00
96038,TUBO COMBUSTIVEL VANNUCCI VA23324,E,2,1.00000,2022-12-17 10:12:00
87120,TINTA ESMALTE MARROM SINTETICO SUVINIL 3.6L,E,2,1.00000,2022-12-17 10:50:00
08130,CARTAO PONTO MENSAL TILIBRA 15019,E,2,8.00000,2022-12-17 10:50:00
02216,CORREIA LISA TRANSPOWER B77,E,2,3.00000,2022-12-17 10:50:00
91164,ROLAMENTO JD AA81188,E,2,2.00000,2022-12-17 10:34:00
20964,ROLAMENTO JD JD29980,E,2,3.00000,2022-12-17 07:32:00
95985,BUZINA BIBI 24V 335HZ UNIVERSAL 125MM,E,2,1.00000,2022-12-17 10:12:00
94640,GUIA SENSOR STARA 6426-1261,E,2,2.00000,2022-12-17 10:12:00
86828,INTERRUPTOR ZOUIL 3MTB101259,E,2,2.00000,2022-12-17 10:12:00
55431,LAMPADA 24V 21W 1034 PHILIPS 13499,E,2,4.00000,2022-12-17 10:34:00
27172,TORNEIRA PLASTICO COROTE 5/8 HERC,E,2,1.00000,2022-12-17 10:12:00
95732,CONEXAO MF 059488P1,E,2,1.00000,2022-12-17 10:34:00
30463,BASE JD PF11335,E,2,1.00000,2022-12-17 10:50:00
10356,RETROVISOR JD AL78021,E,2,1.00000,2022-12-17 06:46:00
72920,ALETA JD HXE36443,E,2,1.00000,2022-12-17 10:50:00
95987,SUCCAO RETORNO STARA 7955-4210,E,2,1.00000,2022-12-17 10:12:00
60751,APOIO JD R218521,E,2,1.00000,2022-12-17 06:46:00
23711,APOIO JD PF80824,E,2,1.00000,2022-12-17 10:50:00
95974,ASSENTO JD L208923,E,2,2.00000,2022-12-17 10:50:00
06645,REBITE JD M64720,E,2,86.00000,2022-12-17 07:32:00
30992,AMORTECEDOR JD AN205362,E,2,1.00000,2022-12-17 11:06:00
52328,BUCHA JD CQ45134,E,2,1.00000,2022-12-17 07:32:00
30950,BUCHA BGL H312,E,2,2.00000,2022-12-17 10:12:00
95922,CABO JD TA26587,E,2,1.00000,2022-12-17 07:32:00
59889,CRUZETA STAHL CZ284,E,2,1.00000,2022-12-17 10:50:00
81503,EIXO JD KK41023,E,2,11.00000,2022-12-17 10:50:00
94815,PARAUSO STARA 9100-3210,E,2,1.00000,2022-12-17 10:12:00
24740,PARAFUSO JD PF11600,E,2,2.00000,2022-12-17 10:50:00
73795,PARAFUSO JD 19M7324,E,2,6.00000,2022-12-17 07:32:00
07163,ARRUELA PRESSAO 8MM,E,2,8.00000,2022-12-17 10:12:00
24898,ARRUELA JD 24M7139,E,2,10.00000,2022-12-17 06:46:00
58132,PARAFUSO JD H210201,E,2,10.00000,2022-12-17 07:32:00
20124,PORCA JD N207956,E,2,16.00000,2022-12-17 07:32:00
30347,PORCA JD 14M7396,E,2,16.00000,2022-12-17 07:32:00
40998,ARRUELA JD N207997,E,2,18.00000,2022-12-17 07:32:00
30352,PARAFUSO JD 19M7288,E,2,30.00000,2022-12-17 07:32:00
06351,PORCA JD 14M7296,E,2,30.00000,2022-12-17 07:32:00
74330,ELETRODO 2.50MM 6013 ELETRON 308251815,E,2,2.00000,2022-12-17 10:34:00
94617,SUPORTE SENSOR ELOBAU STARA 6426-1259,E,2,2.00000,2022-12-17 10:12:00
79178,SUPORTE CASE 87496269,E,2,8.00000,2022-12-17 10:50:00
30300,ALAVANCA JD R222050,E,2,1.00000,2022-12-17 06:46:00
66696,ESPACADOR JD H204253,E,2,1.00000,2022-12-17 10:34:00
65454,GUIA JD R200828,E,2,1.00000,2022-12-17 06:46:00
95897,PENEIRA JD AH214104,E,2,1.00000,2022-12-17 10:50:00
81980,PINO JD 34M7310,E,2,1.00000,2022-12-17 07:32:00
08575,FILTRO AR JD RE199682,E,18,4.00000,2022-12-17 08:06:00
12043,FILTRO AR JD RE199681,E,18,4.00000,2022-12-17 08:06:00
30992,AMORTECEDOR JD AN205362,E,2,1.00000,2022-12-17 11:06:00
27172,TORNEIRA PLASTICO COROTE 5/8 HERC,E,2,1.00000,2022-12-17 10:34:00
96111,EIXO CARDA AKK41047,E,2,1.00000,2022-12-17 12:31:00
90794,RIBBON PERFORMANCE RESINA 110X560MM MARKEN-IMAJE 913310c0560160bk,E,2,10.00000,2022-12-19 07:28:00
79744,ETIQUETA ADESIVA BOPP BORRACHA C/MATA COLA 105X238MM ADVERTENCIA MEGA ROTULOS,E,2,4.000.00000,2022-12-19 07:28:00
69175,PLAFON PLASTICO E27 PRETO TASCHIBRA 7897079006803,E,2,33.00000,2022-12-19 22:55:00
46551,PLACA CEGA 4X2 BRANCO SIENA ALUMBRA 6407,E,2,2.00000,2022-12-19 22:55:00
41775,PLACA 3 MODULOS 4X2 HORIZONTAL BRANCO SIENA ALUMBRA 6403,E,2,7.00000,2022-12-19 22:55:00
54785,PLACA 2 MODULOS 4X2 HORIZONTAL BRANCO SIENA ALUMBRA 6402,E,2,9.00000,2022-12-19 22:55:00
41774,PLACA 1 MODULO 4X2 HORIZONTAL BRANCO SIENA ALUMBRA 6400,E,2,46.00000,2022-12-19 22:54:00
41770,MODULO INTERRUPTOR PARALELO 10A 250V BRANCO SIENA ALUMBRA 6012,E,2,46.00000,2022-12-19 22:54:00
69222,LAMPADA BULBO LED BIVOLT 9W E27 BRANCA AVANT 164041371,E,2,2.00000,2022-12-19 22:55:00
46733,MODULO TOMADA 2P+T 10A 250V BRANCO SIENA ALUMBRA 6079,E,2,57.00000,2022-12-19 22:55:00
39654,ROLAMENTO ESFERA SKF 6211 Z C3,E,2,1.00000,2022-12-19 16:03:00
26838,ROLAMENTO ESFERA NACHI 22212 C3,E,2,2.00000,2022-12-19 16:01:00
71812,BATERIA LITIO 20V DEWALT DCB204-B3,E,2,1.00000,2022-12-19 09:42:00
80240,ETIQUETA ADESIVA BOPP BORRACHA C/MATA COLA 170X238MM ADVERTENCIA MEGA ROTULOS,E,2,1.000.00000,2022-12-19 07:28:00
94887,CARREGADOR BATERIA 20/60V 220 VOLTS DEWALT DCB118,E,2,1.00000,2022-12-19 09:42:00
